height	year	sex	native	native2	home	vowel	F1	F2	F3	F4
59	2	1	1	NA	IL	EH	746.8233333	1769.2	3023.683333	4280.406667
59	2	1	1	NA	IL	AH	692.91	1247.34	2838.963333	4101.776667
59	2	1	1	NA	IL	AXR	507.0066667	1457.743333	1830.246667	4057.086667
59	2	1	1	NA	IL	AO	700.4933333	1036.87	2895.123333	3688.743333
59	2	1	1	NA	IL	AA	806.26	1132.803333	3002.456667	3606.283333
59	2	1	1	NA	IL	AE	905.5333333	1759.003333	3053.816667	4228.106667
59	2	1	1	NA	IL	AW1	808.2866667	1672.246667	2714.846667	4126.013333
59	2	1	1	NA	IL	AW2	525.1333333	1137.523333	2527.85	4136.636667
59	2	1	1	NA	IL	AY1	549.6066667	2229.506667	2965.553333	4293.756667
59	2	1	1	NA	IL	AY2	360.98	2590.96	2898.41	4448.286667
59	2	1	1	NA	IL	EY1	745.3533333	1229.796667	2796.136667	3720.59
59	2	1	1	NA	IL	EY2	517.9333333	2146.25	2979.606667	4516.543333
59	2	1	1	NA	IL	OW1	566.6966667	1370.666667	2530.96	3981.936667
59	2	1	1	NA	IL	OW2	482.4	1097.086667	2345.156667	3698.56
59	2	1	1	NA	IL	OY1	494.2233333	875.4133333	2595.96	4054.446667
59	2	1	1	NA	IL	OY2	413.9466667	2301.46	2817.563333	4279.57
67	2	1	1	NA	NY	IY	341.3333333	2772.333333	3348.333333	4269
67	2	1	1	NA	NY	UW	308.3333333	1846	3206.333333	4112.333333
67	2	1	1	NA	NY	IH	503.6666667	2161	3023	4227.333333
67	2	1	1	NA	NY	UH	506.6666667	1137.666667	2911.333333	3775.666667
67	2	1	1	NA	NY	EH	672	1879.666667	2950.666667	4433.666667
67	2	1	1	NA	NY	AH	672.3333333	1424	2865.666667	3951.666667
67	2	1	1	NA	NY	AXR	470.3333333	1556	2181.333333	3739.333333
67	2	1	1	NA	NY	AO	634	965.3333333	2653.333333	3722.333333
67	2	1	1	NA	NY	AA	715.3333333	1197	2714	3800.666667
67	2	1	1	NA	NY	AE	882.6666667	1536.666667	2607	3927.333333
67	2	1	1	NA	NY	AW1	841.6666667	1089.666667	2509	3600.333333
67	2	1	1	NA	NY	AW2	546	988.3333333	2760	3793.333333
67	2	1	1	NA	NY	AY1	809	1398.333333	2454	3900.333333
67	2	1	1	NA	NY	AY2	491.3333333	2208.666667	2811.333333	3890.666667
67	2	1	1	NA	NY	EY1	579.6666667	2305.333333	2831.333333	3820.333333
67	2	1	1	NA	NY	EY2	434.6666667	2486.666667	3123	4123
67	2	1	1	NA	NY	OW1	482.6666667	984.3333333	2737.666667	3673.333333
67	2	1	1	NA	NY	OW2	426	974	2841.666667	3873
67	2	1	1	NA	NY	OY1	479	1159	2651	3638.666667
67	2	1	1	NA	NY	OY2	374.6666667	2373	2925.666667	3901
72	2	0	1	NA	CA	IY	317.5950877	2056.537156	3118.182574	3983.961301
72	2	0	1	NA	CA	UW	367.6501207	1526.69925	2459.313689	3820.201365
72	2	0	1	NA	CA	IH	499.146911	1925.242339	2819.920976	3899.480221
72	2	0	1	NA	CA	UH	597.0866547	1296.980198	2543.252549	3740.224684
72	2	0	1	NA	CA	EH	733.7848717	1820.334278	2787.93883	3879.325531
72	2	0	1	NA	CA	AH	739.4343307	1400.931955	2640.301532	3715.009296
72	2	0	1	NA	CA	AXR	481.2405003	1534.349093	1721.762114	3717.476377
72	2	0	1	NA	CA	AO	765.843915	1233.391821	2616.796296	3715.402883
72	2	0	1	NA	CA	AA	813.3241307	1197.230247	2699.262232	3709.396223
72	2	0	1	NA	CA	AE	806.715855	1678.026335	2481.201826	3671.184821
72	2	0	1	NA	CA	AW1	765.1738147	1517.177061	2609.185995	3627.530965
72	2	0	1	NA	CA	AW2	666.6209	1166.328033	2396.471889	3585.70605
72	2	0	1	NA	CA	AY1	802.095118	1244.62245	2522.219778	3450.58024
72	2	0	1	NA	CA	AY2	632.6992773	1907.550453	2645.329738	3580.020604
72	2	0	1	NA	CA	EY1	563.351882	2006.762032	2812.544347	3580.334602
72	2	0	1	NA	CA	EY2	499.5179407	2291.977989	2791.973441	3912.367149
72	2	0	1	NA	CA	OW1	557.6825367	1335.262416	2555.212244	3589.978335
72	2	0	1	NA	CA	OW2	469.9901333	1269.421209	2430.94144	3709.189955
72	2	0	1	NA	CA	OY1	489.965657	937.0444977	3057.565821	3600.786516
72	2	0	1	NA	CA	OY2	471.8653963	1835.956626	2544.106888	3538.258352
